departamento,deuda,monto
Finanzas,Contribucion sobre Propiedad Exonerada,3788979.57
Finanzas,Contribucion Propiedad No Exonerada (Otras Fuentes Financieras),0.0
Finanzas,Amortizacion de Principal de Prestamos,1226000.0
Finanzas,Intereses,798686.74
Finanzas,Reserva,1764292.83
