departamento,deuda,monto
Finanzas,Contribucion sobre Propiedad Exonerada,462577.66
Finanzas,Contribucion Propiedad No Exonerada (Otras Fuentes Financieras),0.0
Finanzas,Amortizacion de Principal de Prestamos,411743.05
Finanzas,Intereses,50834.61
Finanzas,Reserva,0.0
