departamento,deuda,monto
Finanzas,Contribucion sobre Propiedad Exonerada,778729.0
Finanzas,Contribucion Propiedad No Exonerada (Otras Fuentes Financieras),0.0
Finanzas,Amortizacion de Principal de Prestamos,135000.0
Finanzas,Intereses,102202.0
Finanzas,Reserva,541527.0
