departamento,deuda,monto
Finanzas,Contribucion sobre Propiedad Exonerada,251034.0
Finanzas,Contribucion Propiedad No Exonerada (Otras Fuentes Financieras),0.0
Finanzas,Amortizacion de Principal de Prestamos,162809.0
Finanzas,Intereses,67702.0
Finanzas,Reserva,20523.0
